gene_id	log2FoldChange	padj	GO_pfam
TRINITY_DN1028_c0_g2	-0.321669851178577	NA	NA
TRINITY_DN1028_c0_g2	-0.321669851178577	NA	NA
TRINITY_DN10280_c0_g1	0.0797043973847854	NA	NA
TRINITY_DN10281_c0_g1	-0.561559247523723	NA	NA
TRINITY_DN10282_c0_g1	-2.12599672253002	NA	NA
TRINITY_DN10284_c0_g1	1.12852475863735	NA	NA
TRINITY_DN10285_c0_g1	2.34479942720385	NA	NA
TRINITY_DN10286_c0_g1	-0.301580941075558	0.999155368198447	NA
TRINITY_DN10287_c0_g1	-1.53002611417802	NA	NA
TRINITY_DN10288_c0_g1	1.80950231271155	NA	NA
TRINITY_DN10289_c0_g1	-2.55815568214737	NA	NA
TRINITY_DN1029_c0_g1	-0.0211553843198886	0.999155368198447	NA
TRINITY_DN10290_c0_g1	0.0554609554418991	0.999155368198447	NA
TRINITY_DN10291_c0_g1	-1.15135995789519	NA	NA
TRINITY_DN10292_c0_g1	-0.0796141957364347	NA	NA
TRINITY_DN10293_c0_g1	-1.16198046061892	NA	NA
TRINITY_DN10294_c0_g1	0.746900613511224	NA	NA
TRINITY_DN10295_c0_g1	0.188053869748778	NA	NA
TRINITY_DN10296_c0_g1	1.10613350351906	NA	NA
TRINITY_DN10297_c0_g1	-1.09843965510122	NA	NA
TRINITY_DN10298_c0_g1	-0.472200071989114	NA	NA
TRINITY_DN10299_c0_g1	-0.203211213899513	NA	NA
TRINITY_DN103_c0_g1	0.362156705643502	0.999155368198447	NA
TRINITY_DN103_c0_g1	0.362156705643502	0.999155368198447	NA
TRINITY_DN1030_c0_g1	-0.577740341620077	0.999155368198447	NA
TRINITY_DN1030_c0_g1	-0.577740341620077	0.999155368198447	NA
TRINITY_DN10300_c0_g1	-1.52237678933332	NA	NA
TRINITY_DN10302_c0_g1	0.831566872033471	0.999155368198447	NA
TRINITY_DN10303_c0_g1	0.425719754737105	NA	NA
TRINITY_DN10305_c0_g1	1.10149745541662	NA	NA
TRINITY_DN10306_c0_g1	3.59649148953224	NA	NA
TRINITY_DN10307_c0_g1	-1.08568078264452	NA	NA
TRINITY_DN10308_c0_g1	-2.4964636238478	NA	NA
TRINITY_DN10309_c0_g1	-0.362061727025422	NA	NA
TRINITY_DN1031_c0_g1	0.227895761707641	NA	NA
TRINITY_DN10310_c0_g1	-2.09302402147116	NA	NA
TRINITY_DN10311_c0_g1	-1.51408937232975	NA	NA
TRINITY_DN10312_c0_g1	1.86008621251346	NA	NA
TRINITY_DN10313_c0_g1	-0.0403788998516412	NA	NA
TRINITY_DN10314_c0_g1	1.70652110999108	NA	NA
TRINITY_DN10315_c0_g1	0.406632793542911	NA	NA
TRINITY_DN10316_c0_g1	-0.786023462165845	NA	NA
TRINITY_DN10318_c0_g1	1.17605930222031	NA	NA
TRINITY_DN10319_c0_g1	-2.48266369231287	NA	NA
TRINITY_DN1032_c0_g1	-2.62453358741669	NA	NA
TRINITY_DN1032_c0_g2	-1.27579807189573	0.999155368198447	NA
TRINITY_DN10320_c0_g1	-2.05888538877434	NA	NA
TRINITY_DN10321_c0_g1	2.08280894119529	NA	NA
TRINITY_DN10322_c0_g1	2.44725580814198	NA	NA
